user_id,timestamp,call_duration_mins,data_usage_mb,complaint_flag,churn_label
USER_3326,2026-03-05 13:47:25.320087,62.11,42.97,0,0
USER_1682,2026-03-12 11:11:25.320087,87.35,4640.11,0,0
USER_2718,2026-03-02 10:10:25.320087,41.06,4144.35,0,0
USER_4073,2026-03-03 19:36:25.320087,87.95,1131.38,0,0
USER_4265,2026-02-18 11:19:25.320087,32.99,526.28,0,0
USER_4237,2026-02-27 04:39:25.320087,114.55,3617.5,0,0
USER_4830,2026-03-05 07:56:25.320087,80.62,2728.02,0,0
USER_4058,2026-02-21 04:02:25.320087,57.68,3859.56,1,0
USER_1924,2026-02-11 00:38:25.320087,72.92,972.31,0,0
USER_4827,2026-03-10 23:40:25.320087,74.16,2963.73,0,1
USER_4181,2026-02-25 15:46:25.320087,102.63,4541.83,0,0
USER_3427,2026-02-24 14:23:25.320087,67.21,,0,1
USER_3882,2026-02-26 22:09:25.320087,,3755.84,0,0
USER_1998,2026-02-24 15:24:25.320087,70.61,4955.27,0,0
USER_4654,2026-02-23 10:47:25.320087,92.88,4801.66,0,0
USER_4747,2026-02-21 21:38:25.320087,59.2,4827.04,0,0
USER_1284,2026-02-19 05:59:25.320087,25.96,2070.77,0,0
USER_4958,2026-03-02 02:54:25.320087,50.46,634.78,0,0
USER_1420,2026-03-01 20:49:25.320087,45.37,686.73,0,0
USER_3160,2026-03-01 05:09:25.320087,7.51,441.7,0,0
USER_4065,2026-02-14 01:08:25.320087,96.08,11.47,0,0
USER_3275,2026-03-04 15:34:25.320087,100.44,1984.79,0,0
USER_2494,2026-02-27 20:34:25.320087,32.44,4856.72,0,0
USER_4884,2026-02-28 13:09:25.320087,39.22,397.02,0,0
USER_1527,2026-02-16 14:04:25.320087,38.85,2670.56,0,0
USER_3543,2026-03-02 22:14:25.320087,62.31,4126.83,0,0
USER_1030,2026-02-22 19:26:25.320087,,4793.74,0,0
USER_1161,2026-03-04 18:36:25.320087,106.47,3275.57,0,0
USER_2841,2026-02-16 01:19:25.320087,59.48,4503.78,0,0
USER_1704,2026-02-24 23:06:25.320087,21.76,2349.1,0,0
USER_1721,2026-02-25 14:16:25.320087,89.83,1268.33,0,0
USER_2401,2026-02-24 11:40:25.320087,104.25,403.43,0,0
USER_1445,2026-03-05 20:08:25.320087,73.33,1742.92,0,0
USER_3791,2026-03-04 08:08:25.320087,91.87,2939.53,0,0
USER_1426,2026-03-03 08:18:25.320087,27.33,4911.33,1,0
USER_4767,2026-02-21 15:36:25.320087,108.02,1048.28,0,1
USER_3551,2026-02-16 00:21:25.320087,9.49,2754.58,0,0
USER_2550,2026-02-14 16:08:25.320087,107.95,2714.33,0,1
USER_2967,2026-03-01 04:40:25.320087,43.99,716.91,0,0
USER_4888,2026-02-26 16:03:25.320087,11.24,142.0,0,0
USER_1720,2026-03-07 20:29:25.320087,22.18,4810.1,0,1
USER_3731,2026-02-23 15:12:25.320087,118.7,4808.21,0,0
USER_2801,2026-02-23 09:17:25.320087,45.06,1868.7,0,0
USER_4603,2026-03-09 22:39:25.320087,93.01,1024.88,0,0
USER_3629,2026-02-15 22:02:25.320087,57.52,4025.71,0,0
USER_4591,2026-03-08 11:46:25.320087,69.42,777.76,0,0
USER_2964,2026-02-20 07:17:25.320087,76.57,4263.35,0,0
USER_2057,2026-03-06 15:39:25.320087,72.53,2199.02,0,1
USER_3044,2026-03-01 03:35:25.320087,119.8,537.23,0,0
USER_1735,2026-03-06 11:37:25.320087,66.4,4868.08,0,0
USER_3738,2026-02-19 08:34:25.320087,74.74,251.95,0,0
USER_1757,2026-03-02 07:11:25.320087,42.25,1895.54,1,0
USER_4561,2026-02-26 07:06:25.320087,29.25,3065.47,0,0
USER_2795,2026-02-23 05:15:25.320087,54.15,998.01,0,0
USER_2643,2026-02-27 20:11:25.320087,,3156.75,0,0
USER_1753,2026-02-21 23:09:25.320087,38.1,,0,0
USER_4494,2026-02-23 19:20:25.320087,60.21,2781.34,0,0
USER_4539,2026-03-03 17:35:25.320087,97.88,1752.47,0,0
USER_1023,2026-02-23 08:30:25.320087,51.15,4562.3,0,0
USER_2239,2026-03-05 10:13:25.320087,69.59,3985.58,0,0
USER_1054,2026-02-13 02:04:25.320087,111.04,2054.54,0,0
USER_4097,2026-02-17 16:12:25.320087,74.97,3437.31,0,0
USER_2304,2026-02-18 10:50:25.320087,37.64,1458.12,0,0
USER_3851,2026-03-06 13:59:25.320087,68.59,4501.51,0,0
USER_3374,2026-03-04 08:46:25.320087,103.37,2698.6,1,0
USER_1969,2026-02-20 22:42:25.320087,18.76,2763.34,0,0
USER_3233,2026-02-28 05:46:25.320087,98.91,66.98,0,0
USER_3542,2026-02-23 13:24:25.320087,12.5,,1,0
USER_4083,2026-02-14 17:27:25.320087,114.88,148.17,0,0
USER_4712,2026-03-04 08:17:25.320087,19.57,3433.1,0,0
USER_4955,2026-02-21 16:39:25.320087,56.21,2289.17,0,0
USER_1433,2026-03-07 22:50:25.320087,114.14,2589.33,0,0
USER_4992,2026-02-22 13:06:25.320087,25.45,4704.57,0,0
USER_1207,2026-03-07 01:08:25.320087,77.2,,0,0
USER_1132,2026-02-16 08:13:25.320087,88.61,282.17,0,0
USER_2362,2026-02-17 15:09:25.320087,5.03,4746.89,0,1
USER_2219,2026-02-28 18:51:25.320087,71.51,461.04,0,0
USER_2285,2026-02-21 18:10:25.320087,91.32,1527.03,0,0
USER_2305,2026-03-05 12:04:25.320087,116.38,2851.01,0,0
USER_1368,2026-02-15 04:49:25.320087,17.08,3515.12,0,0
USER_4174,2026-03-10 06:35:25.320087,103.7,4112.73,0,0
USER_4703,2026-03-02 01:52:25.320087,,2592.84,0,0
USER_2206,2026-02-12 14:29:25.320087,87.43,1605.73,0,0
USER_3470,2026-02-14 08:36:25.320087,89.01,2708.54,0,0
USER_4080,2026-03-11 23:05:25.320087,87.03,447.52,0,0
USER_4628,2026-02-19 05:52:25.320087,110.81,580.56,0,0
USER_3291,2026-03-07 22:17:25.320087,15.21,3208.33,0,0
USER_1781,2026-03-11 15:11:25.320087,34.36,1812.15,0,1
USER_3671,2026-02-26 07:29:25.320087,,243.47,0,0
USER_1566,2026-02-10 22:00:25.320087,55.05,2940.77,0,0
USER_4464,2026-02-25 15:03:25.320087,49.0,4747.03,0,0
USER_1526,2026-03-02 14:18:25.320087,64.93,1805.65,0,0
USER_1036,2026-02-23 07:33:25.320087,37.61,2713.05,0,0
USER_1177,2026-03-10 13:00:25.320087,71.93,4810.71,0,0
USER_1638,2026-02-15 23:17:25.320087,105.58,1247.11,0,0
USER_4700,2026-03-08 17:17:25.320087,47.79,4063.48,0,0
USER_3899,2026-03-06 13:06:25.320087,25.33,1357.05,0,0
USER_1071,2026-02-18 20:44:25.320087,19.16,4295.2,0,0
USER_3399,2026-02-16 15:53:25.320087,83.88,958.17,0,1
USER_3670,2026-02-24 05:10:25.320087,9.29,1006.11,0,0
USER_2172,2026-02-17 09:44:25.320087,9.48,139.82,0,0
USER_2720,2026-02-12 04:32:25.320087,115.37,839.59,0,0
USER_1104,2026-03-11 19:22:25.320087,80.21,1814.89,0,0
USER_2682,2026-02-11 05:30:25.320087,23.11,2625.03,0,0
USER_1220,2026-03-04 22:28:25.320087,76.08,4447.23,0,1
USER_2849,2026-03-01 19:18:25.320087,69.66,3152.56,0,0
USER_1862,2026-02-13 16:44:25.320087,93.61,2268.27,0,0
USER_4445,2026-02-25 23:24:25.320087,51.13,4668.06,0,0
USER_3565,2026-03-07 03:00:25.320087,2.51,1864.86,0,0
USER_4331,2026-03-06 23:54:25.320087,53.1,541.82,0,0
USER_1298,2026-02-28 20:37:25.320087,83.11,4732.22,0,0
USER_3908,2026-03-10 00:31:25.320087,114.9,3068.07,0,0
USER_1041,2026-03-11 05:17:25.320087,100.9,4204.48,0,0
USER_1770,2026-02-14 13:49:25.320087,3.28,337.54,0,0
USER_3944,2026-03-08 20:22:25.320087,29.73,4743.76,0,0
USER_3539,2026-02-14 00:53:25.320087,66.21,4899.98,0,1
USER_2462,2026-02-21 05:20:25.320087,7.11,68.3,0,0
USER_4854,2026-02-14 10:51:25.320087,71.67,2910.62,0,0
USER_4118,2026-03-08 20:23:25.320087,51.78,2076.51,0,0
USER_3132,2026-02-19 15:12:25.320087,80.4,2556.29,0,0
USER_2709,2026-02-15 09:21:25.320087,26.85,902.57,1,0
USER_4129,2026-03-07 07:37:25.320087,22.87,3839.21,0,0
USER_1990,2026-03-11 12:51:25.320087,109.87,,0,0
USER_1710,2026-02-24 16:04:25.320087,41.55,3138.88,0,0
USER_1208,2026-02-19 10:19:25.320087,,584.82,0,0
USER_2271,2026-02-28 20:30:25.320087,19.58,2753.55,0,1
USER_2234,2026-03-06 21:02:25.320087,90.52,2153.57,0,0
USER_1038,2026-02-13 22:52:25.320087,24.59,562.91,0,0
USER_2275,2026-03-12 02:26:25.320087,86.04,231.61,0,0
USER_4714,2026-03-05 05:49:25.320087,31.85,4268.52,0,0
USER_3973,2026-03-03 17:29:25.320087,40.14,2708.42,0,0
USER_2826,2026-03-07 12:06:25.320087,77.13,3377.01,0,0
USER_1761,2026-02-21 22:44:25.320087,4.51,3421.37,0,0
USER_2436,2026-02-25 17:48:25.320087,29.96,1420.14,0,0
USER_3993,2026-03-08 13:23:25.320087,102.95,3641.14,1,0
USER_2469,2026-02-26 05:10:25.320087,,201.55,0,0
USER_3099,2026-02-26 03:36:25.320087,114.72,385.93,0,0
USER_1373,2026-02-22 17:21:25.320087,17.62,783.53,0,1
USER_4597,2026-03-10 15:09:25.320087,86.72,2706.19,0,0
USER_1930,2026-02-24 09:33:25.320087,20.0,4293.86,0,1
USER_1155,2026-03-02 14:49:25.320087,91.77,2314.56,0,0
USER_2565,2026-03-06 15:30:25.320087,25.98,3562.37,0,0
USER_2113,2026-03-08 08:53:25.320087,104.0,1625.02,0,0
USER_4974,2026-02-25 00:48:25.320087,75.09,1261.0,0,0
USER_3726,2026-03-07 19:03:25.320087,105.79,4078.02,0,0
USER_3398,2026-03-06 07:30:25.320087,75.55,,0,0
USER_3116,2026-02-28 23:16:25.320087,96.89,2103.31,1,1
USER_4234,2026-02-17 11:53:25.320087,104.45,4213.4,1,0
USER_2265,2026-03-12 03:13:25.320087,56.53,3001.1,0,1
USER_4566,2026-02-12 04:52:25.320087,80.97,3003.37,0,0
USER_4454,2026-02-14 15:35:25.320087,3.68,481.46,0,0
USER_4123,2026-02-16 17:05:25.320087,59.82,1304.88,0,0
USER_1653,2026-02-24 10:57:25.320087,25.89,1834.38,0,0
USER_1062,2026-02-23 13:51:25.320087,14.18,2436.02,0,1
USER_1508,2026-02-17 07:50:25.320087,119.58,2999.86,0,1
USER_3339,2026-02-15 19:28:25.320087,119.65,238.37,0,0
USER_4162,2026-02-28 01:48:25.320087,,4712.23,1,0
USER_2687,2026-02-28 04:14:25.320087,107.74,,0,0
USER_2447,2026-02-13 23:01:25.320087,107.7,4253.66,0,0
USER_2692,2026-03-06 19:58:25.320087,117.19,2827.04,0,0
USER_3868,2026-03-09 10:31:25.320087,47.38,3214.72,0,1
USER_2388,2026-02-27 03:13:25.320087,111.87,3764.75,0,0
USER_3197,2026-02-28 06:12:25.320087,93.93,902.44,0,0
USER_4911,2026-02-14 19:44:25.320087,88.32,4793.09,0,0
USER_2294,2026-02-24 08:59:25.320087,30.11,3508.5,0,0
USER_3928,2026-02-16 11:27:25.320087,59.11,,0,0
USER_2604,2026-03-04 13:42:25.320087,94.67,2751.93,0,0
USER_2139,2026-03-08 19:06:25.320087,,1152.03,0,0
USER_1703,2026-02-11 20:56:25.320087,24.14,1215.33,0,0
USER_1515,2026-03-03 22:05:25.320087,37.69,3582.84,0,0
USER_4658,2026-03-08 15:57:25.320087,19.92,,0,0
USER_2937,2026-03-10 16:34:25.320087,18.58,565.72,0,0
USER_2833,2026-02-23 13:14:25.320087,26.0,769.51,0,0
USER_2264,2026-03-08 21:25:25.320087,109.17,453.22,0,0
USER_1029,2026-02-20 00:21:25.320087,43.82,161.18,0,0
USER_4214,2026-02-11 00:57:25.320087,59.96,4213.07,1,1
USER_1325,2026-02-28 09:38:25.320087,1.89,292.18,1,0
USER_4766,2026-02-15 02:41:25.320087,90.48,2482.06,0,0
USER_3996,2026-02-25 14:38:25.320087,34.99,172.34,0,0
USER_1015,2026-03-09 02:36:25.320087,84.65,3712.65,1,0
USER_1110,2026-03-11 18:38:25.320087,24.26,286.41,0,0
USER_3919,2026-03-11 18:38:25.320087,45.56,303.92,0,0
USER_3760,2026-02-28 22:17:25.320087,62.36,1819.76,1,0
USER_1106,2026-02-15 01:00:25.320087,75.94,1811.63,0,0
USER_3426,2026-02-27 20:03:25.320087,20.2,1343.12,0,0
USER_3209,2026-02-23 13:47:25.320087,52.16,4728.36,0,1
USER_1282,2026-02-24 01:58:25.320087,1.91,1638.0,0,0
USER_1268,2026-03-12 12:28:25.320087,16.36,613.37,0,0
USER_3531,2026-03-08 11:13:25.320087,39.72,4797.95,0,0
USER_3714,2026-02-21 21:09:25.320087,112.45,3124.2,0,0
USER_4144,2026-03-08 09:36:25.320087,106.05,11.3,0,0
USER_2220,2026-03-01 18:32:25.320087,63.1,1692.43,0,0
USER_2266,2026-03-01 18:59:25.320087,72.73,4504.05,0,0
USER_1597,2026-02-18 02:06:25.320087,34.95,,0,0
USER_1798,2026-03-03 06:34:25.320087,80.55,1596.16,0,0
USER_2282,2026-02-19 13:37:25.320087,28.84,,0,0
USER_3845,2026-03-03 15:33:25.320087,0.8,3561.88,0,0
USER_2172,2026-03-04 12:30:25.320087,115.61,2782.86,0,0
USER_2890,2026-03-01 12:50:25.320087,46.1,3935.92,0,0
USER_3437,2026-02-28 19:34:25.320087,62.97,2988.07,0,1
USER_3011,2026-02-24 22:13:25.320087,12.46,4018.78,0,0
USER_3463,2026-03-01 01:04:25.320087,63.51,1317.13,0,0
USER_1425,2026-03-01 06:12:25.320087,108.33,930.96,0,0
USER_4044,2026-02-16 08:01:25.320087,105.38,3056.62,0,0
USER_2725,2026-02-11 08:06:25.320087,69.56,3642.98,0,0
USER_4288,2026-03-01 01:27:25.320087,102.88,4857.41,0,0
USER_4999,2026-02-19 05:51:25.320087,,3106.32,0,0
USER_3914,2026-03-08 16:22:25.320087,23.51,3657.37,0,1
USER_3133,2026-02-11 14:13:25.320087,50.88,1862.51,0,0
USER_2239,2026-02-27 07:38:25.320087,97.25,3505.48,0,0
USER_3470,2026-02-15 10:42:25.320087,84.97,3868.45,0,0
USER_4391,2026-02-27 00:11:25.320087,46.46,1907.38,0,0
USER_1117,2026-02-23 08:14:25.320087,41.31,4362.49,0,0
USER_4997,2026-03-11 15:23:25.320087,115.74,3079.61,0,0
USER_4006,2026-03-05 08:04:25.320087,31.97,164.25,0,0
USER_3929,2026-02-25 07:27:25.320087,37.32,1245.79,0,0
USER_4039,2026-03-04 10:43:25.320087,42.0,3609.43,0,0
USER_3462,2026-02-25 20:00:25.320087,94.06,2562.62,0,0
USER_1598,2026-03-05 15:09:25.320087,102.09,2211.25,0,1
USER_3087,2026-02-26 21:51:25.320087,,4847.11,0,0
USER_2184,2026-02-15 23:48:25.320087,49.18,2009.68,0,0
USER_3750,2026-02-28 07:34:25.320087,103.91,611.59,0,0
USER_3584,2026-03-09 02:23:25.320087,37.97,1830.42,0,0
USER_3467,2026-02-11 16:56:25.320087,48.76,4823.52,0,1
USER_1663,2026-03-01 02:45:25.320087,,4479.22,0,0
USER_3142,2026-02-11 21:45:25.320087,77.15,4210.82,0,0
USER_4513,2026-03-04 02:08:25.320087,36.78,3901.82,0,0
USER_2581,2026-02-26 17:01:25.320087,69.32,2662.46,0,0
USER_4020,2026-02-24 16:40:25.320087,87.07,,0,0
USER_1649,2026-02-26 04:25:25.320087,11.27,3924.52,0,0
USER_2489,2026-03-01 02:32:25.320087,119.92,1099.93,0,0
USER_1287,2026-02-19 15:59:25.320087,111.96,,0,0
USER_4936,2026-02-17 16:46:25.320087,18.77,4219.14,0,0
USER_2699,2026-03-01 10:42:25.320087,40.17,1803.03,0,0
USER_1411,2026-02-18 17:28:25.320087,34.14,3602.3,0,0
USER_3447,2026-03-05 07:09:25.320087,3.14,2244.22,0,0
USER_3575,2026-02-19 23:36:25.320087,60.49,710.42,0,0
USER_2041,2026-03-01 17:01:25.320087,19.41,2330.97,0,0
USER_1135,2026-03-10 00:00:25.320087,16.84,11.14,0,0
USER_3025,2026-03-05 22:13:25.320087,,3832.19,0,0
USER_4535,2026-02-25 22:42:25.320087,91.27,1087.19,0,0
USER_1758,2026-03-06 03:59:25.320087,15.94,1862.44,0,0
USER_2271,2026-02-21 05:37:25.320087,75.6,1753.04,0,0
USER_3890,2026-03-06 03:34:25.320087,35.25,2485.91,0,0
USER_3757,2026-03-02 15:35:25.320087,8.67,3729.15,0,0
USER_2024,2026-02-25 09:09:25.320087,117.36,3279.5,0,0
USER_4773,2026-03-03 19:32:25.320087,77.9,3225.32,0,0
USER_1380,2026-02-26 06:40:25.320087,24.83,4795.42,0,0
USER_3556,2026-03-09 15:07:25.320087,60.99,377.72,0,0
USER_4531,2026-02-16 12:29:25.320087,46.93,800.52,0,0
USER_2528,2026-03-08 19:26:25.320087,21.46,,0,0
USER_1805,2026-02-16 05:32:25.320087,115.36,1435.15,0,0
USER_1475,2026-02-26 15:32:25.320087,103.19,796.56,0,0
USER_4628,2026-02-22 10:36:25.320087,44.62,1705.32,0,0
USER_1953,2026-03-08 07:11:25.320087,97.39,2850.5,0,0
USER_1848,2026-02-28 18:38:25.320087,23.16,702.25,0,0
USER_1896,2026-02-14 04:21:25.320087,9.47,624.73,0,0
USER_1031,2026-02-20 12:35:25.320087,63.43,3075.51,0,0
USER_2927,2026-02-25 16:21:25.320087,47.4,1228.82,0,0
USER_3165,2026-02-28 06:34:25.320087,8.84,1360.68,0,0
USER_4879,2026-02-19 19:12:25.320087,75.84,1460.7,0,0
USER_4255,2026-03-09 13:55:25.320087,98.44,1195.37,0,0
USER_1190,2026-02-17 19:37:25.320087,63.51,2990.09,0,1
USER_2770,2026-03-07 00:27:25.320087,6.94,690.42,1,0
USER_2773,2026-03-10 17:05:25.320087,45.6,1390.15,0,0
USER_4799,2026-02-11 18:39:25.320087,30.47,4909.95,0,0
USER_3121,2026-03-07 02:33:25.320087,18.25,1955.76,0,0
USER_1622,2026-03-01 20:26:25.320087,60.16,2588.2,1,0
USER_2126,2026-02-23 02:43:25.320087,8.31,1419.87,0,0
USER_3918,2026-02-10 17:21:25.320087,8.05,3707.49,0,0
USER_1585,2026-02-18 22:00:25.320087,93.32,,0,0
USER_3467,2026-03-07 07:45:25.320087,51.59,2035.78,0,1
USER_1472,2026-02-11 08:28:25.320087,89.49,4892.37,0,0
USER_2787,2026-02-22 19:20:25.320087,39.53,148.72,0,0
USER_1113,2026-02-14 19:03:25.320087,42.35,1007.38,0,1
USER_2402,2026-03-07 17:17:25.320087,51.68,4679.0,0,0
USER_2336,2026-02-20 14:20:25.320087,36.89,4975.73,1,0
USER_3377,2026-02-14 05:35:25.320087,67.31,,0,0
USER_1338,2026-02-25 18:06:25.320087,9.21,4535.4,0,0
USER_3285,2026-02-20 08:33:25.320087,67.11,3486.44,1,0
USER_2196,2026-02-13 15:31:25.320087,85.79,4767.23,0,0
USER_1078,2026-02-21 00:31:25.320087,119.07,2030.09,0,0
USER_1463,2026-02-11 20:07:25.320087,76.68,3057.12,0,0
USER_2921,2026-02-23 04:43:25.320087,85.22,4211.37,0,1
USER_3652,2026-03-08 08:32:25.320087,71.63,866.28,0,0
USER_2987,2026-03-10 14:55:25.320087,114.14,788.5,0,0
USER_4572,2026-03-07 08:33:25.320087,97.27,2090.55,0,0
USER_1561,2026-03-08 02:56:25.320087,74.01,663.42,0,0
USER_1284,2026-03-10 23:07:25.320087,40.26,1258.67,0,0
USER_1222,2026-02-28 17:04:25.320087,39.27,3345.79,0,0
USER_3640,2026-03-02 21:39:25.320087,90.52,848.08,0,0
USER_2289,2026-02-26 07:05:25.320087,111.47,3381.81,0,0
USER_2690,2026-02-11 22:49:25.320087,118.28,2078.75,0,0
USER_3420,2026-03-12 00:39:25.320087,31.85,4953.21,0,0
USER_2256,2026-03-02 11:39:25.320087,,4238.52,0,0
USER_3958,2026-02-21 06:48:25.320087,84.39,3978.45,0,0
USER_1827,2026-02-15 14:28:25.320087,49.86,1491.07,0,1
USER_3283,2026-02-13 03:04:25.320087,13.55,3956.95,0,0
USER_3718,2026-02-10 14:54:25.320087,34.68,2004.55,0,0
USER_4988,2026-02-23 17:22:25.320087,62.1,2866.44,0,0
USER_1827,2026-02-18 14:02:25.320087,14.24,2316.97,0,1
USER_3810,2026-02-27 12:33:25.320087,37.9,3857.61,0,0
USER_4385,2026-03-05 05:45:25.320087,31.3,2733.58,0,0
USER_2960,2026-02-23 08:00:25.320087,42.85,3138.8,0,0
USER_2965,2026-03-05 13:27:25.320087,82.58,,0,0
USER_4884,2026-02-19 21:03:25.320087,57.41,4481.34,0,0
USER_3427,2026-03-08 20:23:25.320087,45.45,4733.66,0,0
USER_3841,2026-02-17 23:29:25.320087,33.34,2154.88,0,1
USER_1613,2026-02-16 15:18:25.320087,82.79,2541.99,0,0
USER_1562,2026-02-11 16:19:25.320087,81.09,873.64,0,0
USER_3467,2026-03-03 18:26:25.320087,53.85,1563.96,0,0
USER_3099,2026-02-18 22:53:25.320087,33.81,3794.71,0,0
USER_2744,2026-03-03 02:03:25.320087,97.17,3223.67,0,0
USER_3866,2026-02-22 03:49:25.320087,102.33,3042.12,0,1
USER_4714,2026-02-12 08:33:25.320087,101.62,2321.47,0,0
USER_4580,2026-02-19 03:56:25.320087,47.42,2030.3,0,1
USER_2805,2026-02-19 20:36:25.320087,30.87,1175.72,0,1
USER_2968,2026-02-18 14:00:25.320087,101.6,4565.65,0,0
USER_3252,2026-03-08 11:16:25.320087,117.58,4875.2,0,1
USER_4048,2026-03-11 18:44:25.320087,23.64,1078.81,0,0
USER_1730,2026-03-02 21:37:25.320087,76.56,2064.78,0,0
USER_1256,2026-03-06 16:51:25.320087,39.89,869.26,0,0
USER_1184,2026-02-18 00:43:25.320087,58.56,3551.46,0,0
USER_3192,2026-02-12 03:22:25.320087,68.88,3322.26,0,0
USER_3031,2026-02-13 14:43:25.320087,64.87,,0,1
USER_2713,2026-02-25 22:46:25.320087,91.52,1564.41,0,0
USER_4085,2026-02-23 07:31:25.320087,116.62,1627.39,0,0
USER_1245,2026-02-11 05:41:25.320087,10.78,3585.63,0,1
USER_3234,2026-02-24 17:55:25.320087,82.17,885.19,0,0
USER_4408,2026-02-17 20:50:25.320087,63.03,,0,0
USER_4330,2026-02-11 16:16:25.320087,47.9,417.07,0,0
USER_1865,2026-02-20 20:34:25.320087,79.63,1078.87,0,0
USER_3087,2026-02-13 16:10:25.320087,106.39,135.57,0,1
USER_1600,2026-03-04 09:46:25.320087,73.47,4958.82,0,0
USER_4708,2026-03-06 05:03:25.320087,98.55,4150.42,0,0
USER_1961,2026-02-10 21:26:25.320087,35.79,3395.52,0,0
USER_2441,2026-03-03 18:01:25.320087,,,0,0
USER_4033,2026-02-18 08:55:25.320087,21.33,,0,0
USER_4422,2026-03-04 23:52:25.320087,68.92,4190.93,0,0
USER_3056,2026-02-11 17:49:25.320087,88.87,3426.38,0,0
USER_3397,2026-02-14 08:45:25.320087,69.73,804.61,0,0
USER_3131,2026-02-16 11:46:25.320087,109.49,3985.59,0,1
USER_1532,2026-02-14 23:50:25.320087,103.19,3889.53,1,0
USER_1988,2026-03-11 00:25:25.320087,51.21,1496.83,0,0
USER_3042,2026-02-23 14:29:25.320087,68.88,2383.3,0,1
USER_4864,2026-02-17 09:56:25.320087,77.82,181.1,0,0
USER_1357,2026-02-23 08:48:25.320087,96.99,40.14,0,1
USER_1377,2026-03-11 02:41:25.320087,9.43,1319.4,0,0
USER_3219,2026-02-18 18:59:25.320087,96.99,1533.92,0,0
USER_2048,2026-02-20 01:11:25.320087,8.46,4277.61,0,0
USER_1392,2026-03-01 10:59:25.320087,86.48,2313.2,0,0
USER_2126,2026-02-24 11:56:25.320087,,4707.82,0,0
USER_1701,2026-02-17 18:46:25.320087,28.85,3291.03,0,0
USER_4307,2026-02-21 14:28:25.320087,84.98,3126.54,0,0
USER_2433,2026-03-10 14:21:25.320087,104.51,1620.77,0,0
USER_4896,2026-02-21 05:15:25.320087,99.53,1166.46,0,0
USER_3596,2026-03-06 15:11:25.320087,23.7,2317.83,0,0
USER_1783,2026-02-10 17:13:25.320087,72.69,3744.43,1,0
USER_2828,2026-02-23 05:49:25.320087,79.74,1842.41,0,0
USER_3379,2026-02-13 21:50:25.320087,6.76,4189.27,0,0
USER_4735,2026-03-10 21:56:25.320087,39.73,3509.71,0,0
USER_3841,2026-03-03 21:27:25.320087,12.96,,0,0
USER_4603,2026-03-02 09:02:25.320087,50.31,1714.45,0,0
USER_3696,2026-03-01 23:09:25.320087,87.41,244.45,0,0
USER_1982,2026-02-11 17:27:25.320087,96.73,1948.15,0,0
USER_4942,2026-02-26 18:36:25.320087,91.71,2420.87,0,0
USER_4100,2026-02-26 14:21:25.320087,32.96,,0,0
USER_3590,2026-02-12 10:35:25.320087,18.27,2055.19,0,0
USER_2042,2026-02-12 21:39:25.320087,104.76,3101.86,0,0
USER_2171,2026-03-10 15:22:25.320087,89.23,1801.15,0,0
USER_4542,2026-02-11 03:54:25.320087,90.75,3436.66,0,0
USER_3538,2026-02-25 12:27:25.320087,32.87,874.37,0,1
USER_3330,2026-02-19 17:30:25.320087,68.87,,0,0
USER_1861,2026-02-11 03:44:25.320087,107.8,4297.83,0,1
USER_2876,2026-03-08 02:18:25.320087,100.18,1787.54,0,0
USER_2835,2026-02-21 12:01:25.320087,32.45,1258.0,0,1
USER_2698,2026-03-06 17:33:25.320087,114.13,68.75,0,0
USER_1112,2026-02-22 22:48:25.320087,45.76,3589.76,0,0
USER_4526,2026-02-12 03:59:25.320087,68.94,2345.31,0,0
USER_2685,2026-02-15 01:47:25.320087,87.89,875.71,0,0
USER_4401,2026-03-08 20:09:25.320087,30.48,4376.07,0,0
USER_4326,2026-02-12 06:42:25.320087,47.52,3994.09,0,0
USER_2622,2026-02-20 23:49:25.320087,111.55,1392.25,0,0
USER_2422,2026-02-13 17:17:25.320087,9.55,1120.44,0,0
USER_1861,2026-02-28 14:49:25.320087,2.94,2090.22,0,0
USER_3657,2026-02-24 03:00:25.320087,115.78,1830.83,0,1
USER_2932,2026-02-26 15:10:25.320087,105.09,793.89,0,1
USER_1507,2026-02-24 18:14:25.320087,96.15,4906.15,0,0
USER_2667,2026-03-05 16:59:25.320087,40.36,1678.62,0,0
USER_1465,2026-02-17 18:25:25.320087,45.5,2655.6,0,0
USER_3871,2026-02-16 10:04:25.320087,107.73,3716.76,0,1
USER_4478,2026-03-02 12:41:25.320087,117.02,4639.41,0,0
USER_3656,2026-03-01 17:18:25.320087,7.83,754.04,0,0
USER_2121,2026-02-18 15:12:25.320087,56.46,716.68,0,0
USER_1289,2026-02-19 01:09:25.320087,48.38,3036.05,0,0
USER_3915,2026-02-13 11:01:25.320087,88.57,1311.04,0,0
USER_2762,2026-02-17 20:22:25.320087,59.46,3332.44,0,0
USER_4728,2026-03-10 03:36:25.320087,9.89,801.87,0,0
USER_4227,2026-02-14 13:08:25.320087,20.49,2890.99,0,0
USER_3829,2026-02-15 11:02:25.320087,37.24,3665.17,0,0
USER_3209,2026-02-26 05:30:25.320087,94.58,3613.05,0,0
USER_3671,2026-02-14 19:24:25.320087,92.96,,0,0
USER_2866,2026-03-10 03:15:25.320087,92.71,3248.62,0,0
USER_4768,2026-02-13 05:42:25.320087,93.34,4964.01,0,0
USER_1716,2026-02-25 16:05:25.320087,50.27,4806.06,1,0
